csv_code,csv_name,csv_unit,idarticle,idunite,codearticle,stock_qtys,inventory_qtys,log_count,price_count
23800237701,AIGLE D OR ELATRA NOIR P43,PAIRE,2316,3064,0070231600,0|0|0,0|0|0,3,0
23800334501,AIGLE D OR FANOVA C P40,PAIRE,3262,4284,0070326200,0|0|0,0|0|0,3,0
23800334401,AIGLE D OR FANOVA C P41,PAIRE,3261,4283,0070326100,0|0|0,0|0|0,3,0
23800191801,AIGLE D OR FEHINY,PAIRE,1877,2521,0070187700,0|0|0,0|0|0,3,0
23800261701,AIGLE D OR FOOTLOOSE BLANC P35,PAIRE,2555,3370,0070255500,0|0|0,0|0|0,3,0
23800283101,AIGLE D OR FOOTLOOSE BLANC P36,PAIRE,2763,3663,0070276300,0|0|0,0|0|0,3,0
23800282901,AIGLE D OR FOOTLOOSE BLANC P38,PAIRE,2761,3661,0070276100,0|0|0,0|0|0,3,0
23800261801,AIGLE D OR FOOTLOOSE BLANC P39,PAIRE,2556,3371,0070255600,0|0|0,0|0|0,3,0
23800283001,AIGLE D OR FOOTLOOSE BLANC P40,PAIRE,2762,3662,0070276200,0|0|0,0|0|0,3,0
23800263601,AIGLE D OR GASIKARA_MAR P37,PAIRE,2574,3389,0070257400,0|0|0,0|0|0,3,0
23800191701,AIGLE D OR GASIKARA_MAR P38,PAIRE,1876,2520,0070187600,0|0|0,0|0|0,3,0
23800232301,AIGLE D OR GASIKARA_MAR P39,PAIRE,2262,3005,0070226200,0|0|0,0|0|0,3,0
23800232401,AIGLE D OR GASIKARA_MAR P40,PAIRE,2263,3006,0070226300,0|0|0,0|0|0,3,0
23800232501,AIGLE D OR GASIKARA_MAR P41,PAIRE,2264,3007,0070226400,0|0|0,0|0|0,3,0
23800232601,AIGLE D OR GASIKARA_MAR P42,PAIRE,2265,3008,0070226500,0|0|0,0|0|0,3,0
23800263701,AIGLE D OR GASIKARA_MAR P43,PAIRE,2575,3390,0070257500,0|0|0,0|0|0,3,0
23800296401,AIGLE D OR GASIKARA_MAR P44,PAIRE,2891,3821,0070289100,0|0|0,0|0|0,3,0
23800263801,AIGLE D OR GASIKARA_NOIR P39,PAIRE,2576,3391,0070257600,0|0|0,0|0|0,3,0
23800263901,AIGLE D OR GASIKARA_NOIR P40,PAIRE,2577,3392,0070257700,0|0|0,0|0|0,3,0
23800264001,AIGLE D OR GASIKARA_NOIR P41,PAIRE,2578,3393,0070257800,0|0|0,0|0|0,3,0
23800296301,AIGLE D OR GASIKARA_NOIR P42,PAIRE,2890,3820,0070289000,0|0|0,0|0|0,3,0
23800264101,AIGLE D OR GASIKARA_NOIR P43,PAIRE,2579,3394,0070257900,0|0|0,0|0|0,3,0
23800296501,AIGLE D OR GASIKARA_NOIR P44,PAIRE,2892,3822,0070289200,0|0|0,0|0|0,3,0
23800285601,AIGLE D OR HAJA MAR P45,PAIRE,2788,3688,0070278800,0|0|0,0|0|0,3,0
23800225801,AIGLE D OR HAJA MARRON P39,PAIRE,2204,2937,0070220400,0|0|0,0|0|0,3,0
23800191101,AIGLE D OR HAJA MARRON P40,PAIRE,1870,2514,0070187000,0|0|0,0|0|0,3,0
23800203801,AIGLE D OR HAJA MARRON P42,PAIRE,1992,2688,0070199200,0|0|0,0|0|0,3,0
23800203901,AIGLE D OR HAJA MARRON P43,PAIRE,1993,2689,0070199300,0|0|0,0|0|0,3,0
23800331401,AIGLE D OR HAJA NOIR P38,PAIRE,3232,4249,0070323200,0|0|0,0|0|0,3,0
23800204001,AIGLE D OR HAJA NOIR P40,PAIRE,1994,2690,0070199400,0|0|0,0|0|0,3,0
23800204101,AIGLE D OR HAJA NOIR P41,PAIRE,1995,2691,0070199500,0|0|0,0|0|0,3,0
23800204201,AIGLE D OR HAJA NOIR P42,PAIRE,1996,2692,0070199600,0|0|0,0|0|0,3,0
23800204301,AIGLE D OR HAJA NOIR P43,PAIRE,1997,2693,0070199700,0|0|0,0|0|0,3,0
23800285701,AIGLE D OR HAJA NOIR P44,PAIRE,2789,3689,0070278900,0|0|0,0|0|0,3,0
23800339701,AIGLE D OR HAMITRA C P36,PAIRE,3310,4332,0070331000,0|0|0,0|0|0,3,0
23800339501,AIGLE D OR HAMITRA C P38,PAIRE,3308,4330,0070330800,0|0|0,0|0|0,3,0
23800339401,AIGLE D OR HAMITRA C P39,PAIRE,3307,4329,0070330700,0|0|0,0|0|0,3,0
23800339301,AIGLE D OR HAMITRA C P40,PAIRE,3306,4328,0070330600,0|0|0,0|0|0,3,0
23800339201,AIGLE D OR HAMITRA C P41,PAIRE,3305,4327,0070330500,0|0|0,0|0|0,3,0
23800192301,AIGLE D OR HERY MARRON P39,PAIRE,1882,2526,0070188200,0|0|0,0|0|0,3,0
23800205801,AIGLE D OR HERY MARRON P40,PAIRE,2012,2708,0070201200,0|0|0,0|0|0,3,0
23800205901,AIGLE D OR HERY MARRON P41,PAIRE,2013,2709,0070201300,0|0|0,0|0|0,3,0
23800206001,AIGLE D OR HERY MARRON P42,PAIRE,2014,2710,0070201400,0|0|0,0|0|0,3,0
23800206201,AIGLE D OR HERY NOIR P39,PAIRE,2016,2712,0070201600,0|0|0,0|0|0,3,0
23800206301,AIGLE D OR HERY NOIR P40,PAIRE,2017,2713,0070201700,0|0|0,0|0|0,3,0
23800206401,AIGLE D OR HERY NOIR P41,PAIRE,2018,2714,0070201800,0|0|0,0|0|0,3,0
23800206501,AIGLE D OR HERY NOIR P42,PAIRE,2019,2715,0070201900,0|0|0,0|0|0,3,0
23800285801,AIGLE D OR HERY NOIR P45,PAIRE,2790,3690,0070279000,0|0|0,0|0|0,3,0
23800344801,AIGLE D OR HITSY C P37,PAIRE,3360,4396,0070336000,0|0|0,0|0|0,3,0
23800344701,AIGLE D OR HITSY C P38,PAIRE,3359,4395,0070335900,0|0|0,0|0|0,3,0
23800344501,AIGLE D OR HITSY C P39,PAIRE,3357,4393,0070335700,0|0|0,0|0|0,3,0
23800344401,AIGLE D OR HITSY C P40,PAIRE,3356,4392,0070335600,0|0|0,0|0|0,3,0
23800344601,AIGLE D OR HITSY C P41,PAIRE,3358,4394,0070335800,0|0|0,0|0|0,3,0
23800344201,AIGLE D OR HITSY C P42,PAIRE,3354,4390,0070335400,0|0|0,0|0|0,3,0
23800344101,AIGLE D OR HITSY C P43,PAIRE,3353,4389,0070335300,0|0|0,0|0|0,3,0
23800338101,AIGLE D OR HITSY C P44,PAIRE,3296,4318,0070329600,0|0|0,0|0|0,3,0
23800344301,AIGLE D OR HITSY C P45,PAIRE,3355,4391,0070335500,0|0|0,0|0|0,3,0
23800347501,AIGLE D OR HOBY COU P39,PAIRE,3387,4423,0070338700,0|0|0,0|0|0,3,0
23800347701,AIGLE D OR HOBY COU P41,PAIRE,3389,4425,0070338900,0|0|0,0|0|0,3,0
23800347801,AIGLE D OR HOBY COU P42,PAIRE,3390,4426,0070339000,0|0|0,0|0|0,3,0
23800347901,AIGLE D OR HOBY COU P43,PAIRE,3391,4427,0070339100,0|0|0,0|0|0,3,0
23800348001,AIGLE D OR HOBY COU P44,PAIRE,3392,4428,0070339200,0|0|0,0|0|0,3,0
23800348101,AIGLE D OR HOBY COU P45,PAIRE,3393,4429,0070339300,0|0|0,0|0|0,3,0
23800227701,AIGLE D OR HOBY-CAR P39,PAIRE,2223,2957,0070222300,0|0|0,0|0|0,3,0
23800231501,AIGLE D OR HOBY-CAR P40,PAIRE,2254,2997,0070225400,0|0|0,0|0|0,3,0
23800231601,AIGLE D OR HOBY-CAR P41,PAIRE,2255,2998,0070225500,0|0|0,0|0|0,3,0
23800231701,AIGLE D OR HOBY-CAR P43,PAIRE,2256,2999,0070225600,0|0|0,0|0|0,3,0
23800287201,AIGLE D OR HOBY-CAR P44,PAIRE,2804,3704,0070280400,0|0|0,0|0|0,3,0
23800287101,AIGLE D OR HOBY-CAR P45,PAIRE,2803,3703,0070280300,0|0|0,0|0|0,3,0
23800231801,AIGLE D OR HOBY-MAR P39,PAIRE,2257,3000,0070225700,0|0|0,0|0|0,3,0
23800231901,AIGLE D OR HOBY-MAR P40,PAIRE,2258,3001,0070225800,0|0|0,0|0|0,3,0
23800232001,AIGLE D OR HOBY-MAR P41,PAIRE,2259,3002,0070225900,0|0|0,0|0|0,3,0
23800232101,AIGLE D OR HOBY-MAR P42,PAIRE,2260,3003,0070226000,0|0|0,0|0|0,3,0
23800232201,AIGLE D OR HOBY-MAR P43,PAIRE,2261,3004,0070226100,0|0|0,0|0|0,3,0
23800263401,AIGLE D OR HOBY-MAR P44,PAIRE,2572,3387,0070257200,0|0|0,0|0|0,3,0
23800263501,AIGLE D OR HOBY-MAR P45,PAIRE,2573,3388,0070257300,0|0|0,0|0|0,3,0
23800264901,AIGLE D OR HOBY-NOIR P39,PAIRE,2587,3402,0070258700,0|0|0,0|0|0,3,0
23800265001,AIGLE D OR HOBY-NOIR P40,PAIRE,2588,3403,0070258800,0|0|0,0|0|0,3,0
23800265101,AIGLE D OR HOBY-NOIR P41,PAIRE,2589,3404,0070258900,0|0|0,0|0|0,3,0
23800265201,AIGLE D OR HOBY-NOIR P42,PAIRE,2590,3405,0070259000,0|0|0,0|0|0,3,0
23800265301,AIGLE D OR HOBY-NOIR P43,PAIRE,2591,3406,0070259100,0|0|0,0|0|0,3,0
23800265401,AIGLE D OR HOBY-NOIR P44,PAIRE,2592,3407,0070259200,0|0|0,0|0|0,3,0
23800265501,AIGLE D OR HOBY-NOIR P45,PAIRE,2593,3408,0070259300,0|0|0,0|0|0,3,0
23800336101,AIGLE D OR IHOLY P 35,PAIRE,3276,4298,0070327600,0|0|0,0|0|0,3,0
23800336001,AIGLE D OR IHOLY P 36,PAIRE,3275,4297,0070327500,0|0|0,0|0|0,3,0
23800335901,AIGLE D OR IHOLY P 37,PAIRE,3274,4296,0070327400,0|0|0,0|0|0,3,0
23800335801,AIGLE D OR IHOLY P 38,PAIRE,3273,4295,0070327300,0|0|0,0|0|0,3,0
23800335701,AIGLE D OR IHOLY P 39,PAIRE,3272,4294,0070327200,0|0|0,0|0|0,3,0
23800335401,AIGLE D OR IHOLY P 40,PAIRE,3270,4292,0070327000,0|0|0,0|0|0,3,0
23800335501,AIGLE D OR IHOLY P 41,PAIRE,3271,4293,0070327100,0|0|0,0|0|0,3,0
23800330801,AIGLE D OR IKOLOINA P37,PAIRE,3226,4243,0070322600,0|0|0,0|0|0,3,0
23800330901,AIGLE D OR IKOLOINA P39,PAIRE,3227,4244,0070322700,0|0|0,0|0|0,3,0
23800232701,AIGLE D OR JORO-MAR 35-44,PAIRE,2266,3009,0070226600,0|0|0,0|0|0,3,0
23800244601,AIGLE D OR LAKA MAR P22,PAIRE,2385,3159,0070238500,0|0|0,0|0|0,3,0
23800244701,AIGLE D OR LAKA MAR P23,PAIRE,2386,3160,0070238600,0|0|0,0|0|0,3,0
23800244801,AIGLE D OR LAKA MAR P24,PAIRE,2387,3161,0070238700,0|0|0,0|0|0,3,0
23800245201,AIGLE D OR LAKA MAR P28,PAIRE,2391,3165,0070239100,0|0|0,0|0|0,3,0
23800245301,AIGLE D OR LAKA MAR P29,PAIRE,2392,3166,0070239200,0|0|0,0|0|0,3,0
23800245401,AIGLE D OR LAKA MAR P30,PAIRE,2393,3167,0070239300,0|0|0,0|0|0,3,0
23800245501,AIGLE D OR LAKA MAR P31,PAIRE,2394,3168,0070239400,0|0|0,0|0|0,3,0
23800245701,AIGLE D OR LAKA MAR P33,PAIRE,2396,3170,0070239600,0|0|0,0|0|0,3,0
23800245801,AIGLE D OR LAKA MAR P34,PAIRE,2397,3171,0070239700,0|0|0,0|0|0,3,0
23800245901,AIGLE D OR LAKA MAR P35,PAIRE,2398,3172,0070239800,0|0|0,0|0|0,3,0
23800246001,AIGLE D OR LAKA MAR P36,PAIRE,2399,3173,0070239900,0|0|0,0|0|0,3,0
23800246201,AIGLE D OR LAKA MAR P38,PAIRE,2401,3175,0070240100,0|0|0,0|0|0,3,0
23800343501,AIGLE D OR LEFA COU P39,PAIRE,3347,4383,0070334700,0|0|0,0|0|0,3,0
23800343401,AIGLE D OR LEFA COU P40,PAIRE,3346,4382,0070334600,0|0|0,0|0|0,3,0
23800343301,AIGLE D OR LEFA COU P41,PAIRE,3345,4381,0070334500,0|0|0,0|0|0,3,0
23800343201,AIGLE D OR LEFA COU P42,PAIRE,3344,4380,0070334400,0|0|0,0|0|0,3,0
23800343001,AIGLE D OR LEFA COU P44,PAIRE,3342,4378,0070334200,0|0|0,0|0|0,3,0
23800342901,AIGLE D OR LEFA COU P45,PAIRE,3341,4377,0070334100,0|0|0,0|0|0,3,0
23800204401,AIGLE D OR MAHANDRY MARRON P35,PAIRE,1998,2694,0070199800,0|0|0,0|0|0,3,0
23800192001,AIGLE D OR MAHANDRY MARRON P36,PAIRE,1879,2523,0070187900,0|0|0,0|0|0,3,0
23800204501,AIGLE D OR MAHANDRY MARRON P37,PAIRE,1999,2695,0070199900,0|0|0,0|0|0,3,0
23800204601,AIGLE D OR MAHANDRY MARRON P38,PAIRE,2000,2696,0070200000,0|0|0,0|0|0,3,0
23800226001,AIGLE D OR MAHANDRY MARRON P39,PAIRE,2206,2939,0070220600,0|0|0,0|0|0,3,0
23800204701,AIGLE D OR MAHANDRY MARRON P40,PAIRE,2001,2697,0070200100,0|0|0,0|0|0,3,0
23800204801,AIGLE D OR MAHANDRY MARRON P41,PAIRE,2002,2698,0070200200,0|0|0,0|0|0,3,0
23800204901,AIGLE D OR MAHANDRY MARRON P42,PAIRE,2003,2699,0070200300,0|0|0,0|0|0,3,0
23800205001,AIGLE D OR MAHANDRY MARRON P43,PAIRE,2004,2700,0070200400,0|0|0,0|0|0,3,0
23800262201,AIGLE D OR MAHANDRY MARRON P44,PAIRE,2560,3375,0070256000,0|0|0,0|0|0,3,0
23800262301,AIGLE D OR MAHANDRY MARRON P45,PAIRE,2561,3376,0070256100,0|0|0,0|0|0,3,0
23800251501,AIGLE D OR MAHASOA MARINE P36,PAIRE,2454,3234,0070245400,0|0|0,0|0|0,3,0
23800251601,AIGLE D OR MAHASOA MARINE P37,PAIRE,2455,3235,0070245500,0|0|0,0|0|0,3,0
23800251701,AIGLE D OR MAHASOA MARINE P38,PAIRE,2456,3236,0070245600,0|0|0,0|0|0,3,0
23800251801,AIGLE D OR MAHASOA MARINE P39,PAIRE,2457,3237,0070245700,0|0|0,0|0|0,3,0
23800251901,AIGLE D OR MAHASOA MARINE P40,PAIRE,2458,3238,0070245800,0|0|0,0|0|0,3,0
23800255501,AIGLE D OR MAHEFA MARRON P39,PAIRE,2494,3274,0070249400,0|0|0,0|0|0,3,0
23800255601,AIGLE D OR MAHEFA MARRON P40,PAIRE,2495,3275,0070249500,0|0|0,0|0|0,3,0
23800255701,AIGLE D OR MAHEFA MARRON P41,PAIRE,2496,3276,0070249600,0|0|0,0|0|0,3,0
23800255801,AIGLE D OR MAHEFA MARRON P42,PAIRE,2497,3277,0070249700,0|0|0,0|0|0,3,0
23800255901,AIGLE D OR MAHEFA MARRON P43,PAIRE,2498,3278,0070249800,0|0|0,0|0|0,3,0
23800256001,AIGLE D OR MAHEFA MARRON P44,PAIRE,2499,3279,0070249900,0|0|0,0|0|0,3,0
23800256101,AIGLE D OR MAHEFA MARRON P45,PAIRE,2500,3280,0070250000,0|0|0,0|0|0,3,0
23800192101,AIGLE D OR MAHEFA NOIR P39,PAIRE,1880,2524,0070188000,0|0|0,0|0|0,3,0
23800254401,AIGLE D OR MAHEFA NOIR P40,PAIRE,2483,3263,0070248300,0|0|0,0|0|0,3,0
23800254501,AIGLE D OR MAHEFA NOIR P41,PAIRE,2484,3264,0070248400,0|0|0,0|0|0,3,0
23800254601,AIGLE D OR MAHEFA NOIR P42,PAIRE,2485,3265,0070248500,0|0|0,0|0|0,3,0
23800254701,AIGLE D OR MAHEFA NOIR P43,PAIRE,2486,3266,0070248600,0|0|0,0|0|0,3,0
23800254801,AIGLE D OR MAHEFA NOIR P44,PAIRE,2487,3267,0070248700,0|0|0,0|0|0,3,0
23800254901,AIGLE D OR MAHEFA NOIR P45,PAIRE,2488,3268,0070248800,0|0|0,0|0|0,3,0
23800337401,AIGLE D OR MANAMPY C P39,PAIRE,3289,4311,0070328900,0|0|0,0|0|0,3,0
23800337301,AIGLE D OR MANAMPY C P40,PAIRE,3288,4310,0070328800,0|0|0,0|0|0,3,0
23800337201,AIGLE D OR MANAMPY C P41,PAIRE,3287,4309,0070328700,0|0|0,0|0|0,3,0
23800337101,AIGLE D OR MANAMPY C P42,PAIRE,3286,4308,0070328600,0|0|0,0|0|0,3,0
23800337001,AIGLE D OR MANAMPY C P43,PAIRE,3285,4307,0070328500,0|0|0,0|0|0,3,0
23800213201,AIGLE D OR MANJA-MAT P38,PAIRE,2085,2797,0070208500,0|0|0,0|0|0,3,0
23800213001,AIGLE D OR MANJA-MAT P39,PAIRE,2083,2795,0070208300,0|0|0,0|0|0,3,0
23800213101,AIGLE D OR MANJA-MAT P40,PAIRE,2084,2796,0070208400,0|0|0,0|0|0,3,0
23800213301,AIGLE D OR MANJA-MAT P41,PAIRE,2086,2798,0070208600,0|0|0,0|0|0,3,0
23800212601,AIGLE D OR MANJA-NOIR P35,PAIRE,2079,2791,0070207900,0|0|0,0|0|0,3,0
23800212701,AIGLE D OR MANJA-NOIR P36,PAIRE,2080,2792,0070208000,0|0|0,0|0|0,3,0
23800212801,AIGLE D OR MANJA-NOIR P37,PAIRE,2081,2793,0070208100,0|0|0,0|0|0,3,0
23800198201,AIGLE D OR MANJA-NOIR P38,PAIRE,1940,2598,0070194000,0|0|0,0|0|0,3,0
23800198301,AIGLE D OR MANJA-NOIR P39,PAIRE,1941,2599,0070194100,0|0|0,0|0|0,3,0
23800198401,AIGLE D OR MANJA-NOIR P40,PAIRE,1942,2600,0070194200,0|0|0,0|0|0,3,0
23800198501,AIGLE D OR MANJA-NOIR P41,PAIRE,1943,2601,0070194300,0|0|0,0|0|0,3,0
23800191301,AIGLE D OR MARTIORA _ MRN P35,PAIRE,1872,2516,0070187200,0|0|0,0|0|0,3,0
23800202701,AIGLE D OR MARTIORA _ MRN P36,PAIRE,1981,2677,0070198100,0|0|0,0|0|0,3,0
23800202801,AIGLE D OR MARTIORA _ MRN P37,PAIRE,1982,2678,0070198200,0|0|0,0|0|0,3,0
23800202901,AIGLE D OR MARTIORA _ MRN P38,PAIRE,1983,2679,0070198300,0|0|0,0|0|0,3,0
23800203001,AIGLE D OR MARTIORA _ MRN P39,PAIRE,1984,2680,0070198400,0|0|0,0|0|0,3,0
23800203101,AIGLE D OR MARTIORA _ MRN P41,PAIRE,1985,2681,0070198500,0|0|0,0|0|0,3,0
23800203201,AIGLE D OR MARTIORA _ MRN P42,PAIRE,1986,2682,0070198600,0|0|0,0|0|0,3,0
23800203301,AIGLE D OR MARTIORA _ MRN P43,PAIRE,1987,2683,0070198700,0|0|0,0|0|0,3,0
23800231101,AIGLE D OR MARTIORA_ MRN P40,PAIRE,2250,2993,0070225000,0|0|0,0|0|0,3,0
23800191401,AIGLE D OR MASOANDRO_FOM,PAIRE,1873,2517,0070187300,0|0|0,0|0|0,3,0
23800287001,AIGLE D OR MIATO MAR P41,PAIRE,2802,3702,0070280200,0|0|0,0|0|0,3,0
23800286901,AIGLE D OR MIATO MAR P42,PAIRE,2801,3701,0070280100,0|0|0,0|0|0,3,0
23800208201,AIGLE D OR MILY CARMEL P36,PAIRE,2036,2732,0070203600,0|0|0,0|0|0,3,0
23800208301,AIGLE D OR MILY CARMEL P37,PAIRE,2037,2733,0070203700,0|0|0,0|0|0,3,0
23800208401,AIGLE D OR MILY CARMEL P38,PAIRE,2038,2734,0070203800,0|0|0,0|0|0,3,0
23800208501,AIGLE D OR MILY CARMEL P39,PAIRE,2039,2735,0070203900,0|0|0,0|0|0,3,0
23800208601,AIGLE D OR MILY CARMEL P40,PAIRE,2040,2736,0070204000,0|0|0,0|0|0,3,0
23800208701,AIGLE D OR MILY CARMEL P41,PAIRE,2041,2737,0070204100,0|0|0,0|0|0,3,0
23800226301,AIGLE D OR MILY-MARRON P35,PAIRE,2209,2942,0070220900,0|0|0,0|0|0,3,0
23800196901,AIGLE D OR MILY-MARRON P38,PAIRE,1927,2585,0070192700,0|0|0,0|0|0,3,0
23800197001,AIGLE D OR MILY-MARRON P39,PAIRE,1928,2586,0070192800,0|0|0,0|0|0,3,0
23800197201,AIGLE D OR MILY-MARRON P41,PAIRE,1930,2588,0070193000,0|0|0,0|0|0,3,0
23800197301,AIGLE D OR MILY-MARRON P42,PAIRE,1931,2589,0070193100,0|0|0,0|0|0,3,0
23800223501,AIGLE D OR MILY-MARRON P43,PAIRE,2183,2910,0070218300,0|0|0,0|0|0,3,0
23800347201,AIGLE D OR MIRA P40,PAIRE,3384,4420,0070338400,0|0|0,0|0|0,3,0
23800346801,AIGLE D OR MIRA P43,PAIRE,3380,4416,0070338000,0|0|0,0|0|0,3,0
23800346701,AIGLE D OR MIRA P44,PAIRE,3379,4415,0070337900,0|0|0,0|0|0,3,0
23800296901,AIGLE D OR MIRENTY MAR P40,PAIRE,2896,3826,0070289600,0|0|0,0|0|0,3,0
23800297001,AIGLE D OR MIRENTY MAR P41,PAIRE,2897,3827,0070289700,0|0|0,0|0|0,3,0
23800297101,AIGLE D OR MIRENTY MAR P42,PAIRE,2898,3828,0070289800,0|0|0,0|0|0,3,0
23800297301,AIGLE D OR MIRENTY MAR P44,PAIRE,2900,3830,0070290000,0|0|0,0|0|0,3,0
23800283701,AIGLE D OR MIRENTY NOIR P40,PAIRE,2769,3669,0070276900,0|0|0,0|0|0,3,0
23800283601,AIGLE D OR MIRENTY NOIR P41,PAIRE,2768,3668,0070276800,0|0|0,0|0|0,3,0
23800283501,AIGLE D OR MIRENTY NOIR P42,PAIRE,2767,3667,0070276700,0|0|0,0|0|0,3,0
23800283301,AIGLE D OR MIRENTY NOIR P44,PAIRE,2765,3665,0070276500,0|0|0,0|0|0,3,0
23800296701,AIGLE D OR MIRENTY NOIR P45,PAIRE,2894,3824,0070289400,0|0|0,0|0|0,3,0
23800209201,AIGLE D OR MIRINDRA NOIR P35,PAIRE,2046,2742,0070204600,0|0|0,0|0|0,3,0
23800209301,AIGLE D OR MIRINDRA NOIR P36,PAIRE,2047,2743,0070204700,0|0|0,0|0|0,3,0
23800209401,AIGLE D OR MIRINDRA NOIR P37,PAIRE,2048,2744,0070204800,0|0|0,0|0|0,3,0
23800209501,AIGLE D OR MIRINDRA NOIR P38,PAIRE,2049,2745,0070204900,0|0|0,0|0|0,3,0
23800209601,AIGLE D OR MIRINDRA NOIR P39,PAIRE,2050,2746,0070205000,0|0|0,0|0|0,3,0
23800209701,AIGLE D OR MIRINDRA NOIR P40,PAIRE,2051,2747,0070205100,0|0|0,0|0|0,3,0
23800209801,AIGLE D OR MIRINDRA NOIR P41,PAIRE,2052,2748,0070205200,0|0|0,0|0|0,3,0
23800302601,AIGLE D OR MIRINDRA ROB P28,PAIRE,2953,3883,0070295300,0|0|0,0|0|0,3,0
23800302701,AIGLE D OR MIRINDRA ROB P29,PAIRE,2954,3884,0070295400,0|0|0,0|0|0,3,0
23800303001,AIGLE D OR MIRINDRA ROB P30,PAIRE,2957,3887,0070295700,0|0|0,0|0|0,3,0
23800303101,AIGLE D OR MIRINDRA ROB P31,PAIRE,2958,3888,0070295800,0|0|0,0|0|0,3,0
23800303201,AIGLE D OR MIRINDRA ROB P32,PAIRE,2959,3889,0070295900,0|0|0,0|0|0,3,0
23800302801,AIGLE D OR MIRINDRA ROB P33,PAIRE,2955,3885,0070295500,0|0|0,0|0|0,3,0
23800302901,AIGLE D OR MIRINDRA ROB P34,PAIRE,2956,3886,0070295600,0|0|0,0|0|0,3,0
15600218901,AIGLE D OR MIRINDRA-MARRON P35,PAIRE,2138,2853,0070213800,0|0|0,0|0|0,3,0
23800196201,AIGLE D OR MIRINDRA-MARRON P37,PAIRE,1920,2578,0070192000,0|0|0,0|0|0,3,0
23800196301,AIGLE D OR MIRINDRA-MARRON P38,PAIRE,1921,2579,0070192100,0|0|0,0|0|0,3,0
23800196401,AIGLE D OR MIRINDRA-MARRON P39,PAIRE,1922,2580,0070192200,0|0|0,0|0|0,3,0
23800196501,AIGLE D OR MIRINDRA-MARRON P40,PAIRE,1923,2581,0070192300,0|0|0,0|0|0,3,0
23800196801,AIGLE D OR MIRINDRA-MARRON P41,PAIRE,1926,2584,0070192600,0|0|0,0|0|0,3,0
23800239301,AIGLE D OR MIZA MAR P36,PAIRE,2332,3080,0070233200,0|0|0,0|0|0,3,0
23800239401,AIGLE D OR MIZA MAR P37,PAIRE,2333,3081,0070233300,0|0|0,0|0|0,3,0
23800239501,AIGLE D OR MIZA MAR P38,PAIRE,2334,3082,0070233400,0|0|0,0|0|0,3,0
23800239601,AIGLE D OR MIZA MAR P39,PAIRE,2335,3083,0070233500,0|0|0,0|0|0,3,0
23800239701,AIGLE D OR MIZA MAR P40,PAIRE,2336,3084,0070233600,0|0|0,0|0|0,3,0
23800239801,AIGLE D OR MIZA MAR P41,PAIRE,2337,3085,0070233700,0|0|0,0|0|0,3,0
23800239901,AIGLE D OR MIZA MAR P42,PAIRE,2338,3086,0070233800,0|0|0,0|0|0,3,0
23800240001,AIGLE D OR MIZA MAR P43,PAIRE,2339,3087,0070233900,0|0|0,0|0|0,3,0
23800345901,AIGLE D OR NIARY CO P40,PAIRE,3371,4407,0070337100,0|0|0,0|0|0,3,0
23800345801,AIGLE D OR NIARY CO P41,PAIRE,3370,4406,0070337000,0|0|0,0|0|0,3,0
23800345701,AIGLE D OR NIARY CO P42,PAIRE,3369,4405,0070336900,0|0|0,0|0|0,3,0
23800343901,AIGLE D OR NIARY CO P44,PAIRE,3351,4387,0070335100,0|0|0,0|0|0,3,0
23800341401,AIGLE D OR NJARY CO P35,PAIRE,3326,4348,0070332600,0|0|0,0|0|0,3,0
23800341301,AIGLE D OR NJARY CO P36,PAIRE,3325,4347,0070332500,0|0|0,0|0|0,3,0
23800341201,AIGLE D OR NJARY CO P37,PAIRE,3324,4346,0070332400,0|0|0,0|0|0,3,0
23800341101,AIGLE D OR NJARY CO P38,PAIRE,3323,4345,0070332300,0|0|0,0|0|0,3,0
23800340801,AIGLE D OR NJARY CO P41,PAIRE,3320,4342,0070332000,0|0|0,0|0|0,3,0
23800340701,AIGLE D OR NJARY CO P42,PAIRE,3319,4341,0070331900,0|0|0,0|0|0,3,0
23800298001,AIGLE D OR NOTIANA-FR P20,PAIRE,2907,3837,0070290700,0|0|0,0|0|0,3,0
23800298301,AIGLE D OR NOTIANA-FR P22,PAIRE,2910,3840,0070291000,0|0|0,0|0|0,3,0
23800298201,AIGLE D OR NOTIANA-FR P23,PAIRE,2909,3839,0070290900,0|0|0,0|0|0,3,0
23800300101,AIGLE D OR NOTIANA-FR P24,PAIRE,2928,3858,0070292800,0|0|0,0|0|0,3,0
23800300201,AIGLE D OR NOTIANA-FR P25,PAIRE,2929,3859,0070292900,0|0|0,0|0|0,3,0
23800300301,AIGLE D OR NOTIANA-FR P26,PAIRE,2930,3860,0070293000,0|0|0,0|0|0,3,0
23800300001,AIGLE D OR NOTIANA-FR P27,PAIRE,2927,3857,0070292700,0|0|0,0|0|0,3,0
23800303401,AIGLE D OR NOTIANA-FR P28,PAIRE,2961,3891,0070296100,0|0|0,0|0|0,3,0
23800303801,AIGLE D OR NOTIANA-FR P29,PAIRE,2965,3895,0070296500,0|0|0,0|0|0,3,0
23800303901,AIGLE D OR NOTIANA-FR P30,PAIRE,2966,3896,0070296600,0|0|0,0|0|0,3,0
23800304001,AIGLE D OR NOTIANA-FR P31,PAIRE,2967,3897,0070296700,0|0|0,0|0|0,3,0
